Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
270668,,2.0,,,2.0
208529,,4.0,,,4.0
61888,,2.0,,,2.0
262999,,2.0,,,2.0
262729,,2.0,,2.0,4.0
29997,,2.0,,,2.0
262664,,2.0,,2.0,4.0
262903,,2.0,,,2.0
267544,,2.0,,2.0,4.0
52721,,2.0,,,2.0
267595,,2.0,,,2.0
267606,,1.0,,1.0,2.0
262865,,2.0,,,2.0
210732,,2.0,,2.0,4.0
29457,,2.0,,,2.0
266830,,1.0,,,1.0
266448,,2.0,,,2.0
263626,,2.0,,,2.0
268235,,2.0,,,2.0
268505,,2.0,,,2.0
262807,,2.0,,2.0,4.0
52557,,2.0,,,2.0
52980,,2.0,1.0,,3.0
267484,,2.0,,2.0,4.0
52852,,4.0,,,4.0
262632,,2.0,,,2.0
28008,,2.0,,,2.0
264144,,2.0,,,2.0
28169,,2.0,,,2.0
262753,,2.0,,,2.0
263292,,2.0,,2.0,4.0
262764,,2.0,,,2.0
267366,,2.0,,2.0,4.0
262318,,2.0,2.0,4.0,8.0
262282,,2.0,,,2.0
266423,,3.0,,,3.0
268076,,2.0,,,2.0
271042,,2.0,,,2.0
262806,,2.0,,,2.0
268862,,2.0,,,2.0
268888,,4.0,,,4.0
262777,,2.0,,,2.0
53246,,2.0,,,2.0
52600,,1.0,,,1.0
7162,,2.0,,,2.0
264920,,1.0,,,1.0
269144,,2.0,,2.0,4.0
53152,,2.0,,,2.0
263077,,2.0,,,2.0
61934,,2.0,,,2.0
267647,,4.0,,,4.0
28667,,4.0,,,4.0
269235,,2.0,,,2.0
269286,,2.0,,,2.0
271609,,3.0,,,3.0
266154,,3.0,,,3.0
269308,,2.0,,,2.0
266636,,5.0,1.0,,6.0
264881,,2.0,,,2.0
269627,,2.0,,,2.0
269531,,2.0,,,2.0
263508,,2.0,,,2.0
269552,,2.0,,,2.0
28265,,2.0,,,2.0
52973,,5.0,,,5.0
269690,,2.0,,,2.0
266927,,3.0,2.0,,5.0
266937,,1.0,2.0,1.0,4.0
266366,,2.0,,,2.0
267032,,2.0,,,2.0
266961,,2.0,,,2.0
264590,,2.0,,,2.0
52729,,2.0,,,2.0
266968,,2.0,,,2.0
263551,,2.0,,,2.0
267009,,2.0,,,2.0
267106,,2.0,,,2.0
267061,,3.0,,,3.0
267124,,2.0,,,2.0
263297,,2.0,,,2.0
28330,,3.0,,,3.0
267180,,5.0,,,5.0
267372,,2.0,,,2.0
268210,,2.0,,,2.0
61942,,2.0,,,2.0
268468,,2.0,,,2.0
267463,,2.0,,,2.0
15525,,2.0,,,2.0
395336,,2.0,,,2.0
32374,,2.0,,,2.0
40443,,2.0,,,2.0
53231,,2.0,,2.0,4.0
33024,,2.0,,,2.0
11810,,2.0,,,2.0
64515,,1.0,,1.0,2.0
51942,,4.0,,,4.0
47959,,1.0,,1.0,2.0
43962,,2.0,,2.0,4.0
150429,,2.0,,2.0,4.0
997,,1.0,1.0,,2.0
132642,,2.0,,,2.0
137259,,1.0,,1.0,2.0
3662,,1.0,,,1.0
136380,,1.0,,,1.0
136632,,1.0,,1.0,2.0
137431,,1.0,,,1.0
38157,,1.0,,1.0,2.0
142398,,3.0,,,3.0
271072,,4.0,,,4.0
266621,,5.0,,,5.0
265906,,2.0,,,2.0
53143,,2.0,,,2.0
61700,,2.0,,,2.0
262380,,2.0,,2.0,4.0
52455,,2.0,,,2.0
28670,,2.0,,,2.0
61652,,2.0,,,2.0
270777,,2.0,,,2.0
264404,,2.0,,,2.0
52937,,2.0,,,2.0
11399,,4.0,,,4.0
262458,,2.0,,,2.0
262832,,2.0,,2.0,4.0
264577,,2.0,,,2.0
52968,,2.0,,,2.0
264596,,2.0,,,2.0
53222,,2.0,,,2.0
61775,,2.0,,,2.0
264152,,2.0,,,2.0
262821,,2.0,,,2.0
28577,,2.0,,,2.0
52877,,2.0,,,2.0
262591,,2.0,,,2.0
264274,,4.0,,,4.0
271623,,2.0,,,2.0
264294,,2.0,,,2.0
262790,,2.0,,,2.0
61940,,2.0,,,2.0
264017,,2.0,,,2.0
262428,,2.0,,,2.0
263982,,2.0,,,2.0
53066,,1.0,,,1.0
28571,,2.0,,,2.0
264046,,3.0,,,3.0
52977,,2.0,,,2.0
268242,,2.0,,,2.0
262881,,2.0,,,2.0
55259,,2.0,,,2.0
13506,,4.0,1.0,,5.0
265185,,2.0,,,2.0
265279,,2.0,,,2.0
53175,,2.0,,2.0,4.0
265300,,2.0,,,2.0
265315,,2.0,,,2.0
264936,,2.0,,,2.0
265347,,2.0,,,2.0
264228,,2.0,,,2.0
265451,,2.0,,,2.0
265486,,1.0,,1.0,2.0
264890,,2.0,,,2.0
265021,,2.0,,,2.0
263338,,2.0,1.0,,3.0
16685,,2.0,,,2.0
53078,,2.0,,,2.0
263266,,2.0,,,2.0
263110,,3.0,,2.0,5.0
61792,,2.0,,,2.0
262856,,2.0,,,2.0
262861,,2.0,,,2.0
28299,,2.0,,2.0,4.0
11338,,2.0,,,2.0
52997,,2.0,,,2.0
262539,,2.0,1.0,2.0,5.0
53018,,2.0,,,2.0
262414,,1.0,,1.0,2.0
52704,,2.0,,,2.0
52682,,1.0,,,1.0
271373,,2.0,,,2.0
52608,,2.0,,,2.0
28334,,2.0,,,2.0
263387,,2.0,,,2.0
28366,,2.0,,,2.0
52861,,2.0,,,2.0
28640,,2.0,,,2.0
28277,,2.0,,2.0,4.0
28349,,2.0,,,2.0
53008,,2.0,,,2.0
271206,,2.0,,,2.0
271203,,2.0,,,2.0
271179,,3.0,,,3.0
271182,,4.0,2.0,2.0,8.0
271650,,1.0,,1.0,2.0
263413,,2.0,,,2.0
263585,,2.0,,,2.0
271398,,2.0,,,2.0
270689,,2.0,,,2.0
60830,,2.0,,,2.0
51786,,2.0,1.0,1.0,4.0
204382,,4.0,,4.0,8.0
209044,,1.0,1.0,1.0,3.0
263511,,2.0,,,2.0
263285,,2.0,,,2.0
262968,,2.0,,,2.0
28195,,2.0,,,2.0
271138,,2.0,,,2.0
270905,,2.0,,,2.0
262344,,2.0,,,2.0
270412,,1.0,,1.0,2.0
271232,,2.0,,,2.0
269710,,1.0,2.0,1.0,4.0
35052,,2.0,,,2.0
266251,,1.0,,1.0,2.0
272218,,2.0,,2.0,4.0
393965,,2.0,,,2.0
210004,,2.0,,,2.0
37301,,1.0,,1.0,2.0
64536,,1.0,,1.0,2.0
61455,,2.0,,,2.0
271413,,1.0,,1.0,2.0
264339,,1.0,,1.0,2.0
263259,,2.0,,,2.0
264995,,2.0,,,2.0
22250,,2.0,,,2.0
14650,,2.0,,,2.0
61822,,2.0,,,2.0
28392,,4.0,,,4.0
61842,,2.0,,,2.0
267518,,2.0,,,2.0
64520,,1.0,,1.0,2.0
203236,,4.0,,,4.0
272493,,4.0,,,4.0
271891,,1.0,,,1.0
272418,,2.0,,,2.0
272536,,2.0,,1.0,3.0
272596,,1.0,,1.0,2.0
272715,,2.0,,,2.0
273713,,2.0,,,2.0
59819,,2.0,,2.0,4.0
203979,,1.0,,,1.0
139328,,3.0,,4.0,7.0
210576,,3.0,,2.0,5.0
202929,,4.0,,1.0,5.0
23855,,3.0,,,3.0
45758,,2.0,,,2.0
12182,,2.0,,,2.0
8943,,2.0,,,2.0
58313,,1.0,,,1.0
393444,,2.0,,,2.0
13351,,2.0,,,2.0
7632,,2.0,,,2.0
399587,,1.0,,1.0,2.0
9336,,3.0,,,3.0
23678,,2.0,2.0,,4.0
207656,,1.0,,,1.0
25408,,2.0,,,2.0
43352,,1.0,,,1.0
272703,,2.0,,,2.0
10084,,3.0,,,3.0
61893,,2.0,,,2.0
265061,,2.0,,,2.0
57468,,1.0,,,1.0
267573,,1.0,,1.0,2.0
267642,,2.0,,,2.0
34924,,1.0,,,1.0
17617,,2.0,,,2.0
209280,,1.0,1.0,1.0,3.0
209916,,2.0,,1.0,3.0
264963,,5.0,,,5.0
268175,,2.0,,,2.0
268887,,2.0,,,2.0
53115,,2.0,,4.0,6.0
272812,,2.0,,,2.0
269036,,2.0,,,2.0
269514,,1.0,,,1.0
269724,,2.0,,,2.0
264455,,1.0,,,1.0
61873,,2.0,,,2.0
267172,,1.0,,1.0,2.0
267251,,2.0,,,2.0
268269,,2.0,,,2.0
41913,,2.0,,,2.0
14749,,2.0,,,2.0
200656,,2.0,,2.0,4.0
34127,,2.0,2.0,,4.0
207822,,2.0,,,2.0
328170,,2.0,,,2.0
134148,,4.0,,,4.0
137090,,1.0,,1.0,2.0
140583,,3.0,,,3.0
38215,,1.0,,,1.0
61579,,2.0,,,2.0
264464,,1.0,,,1.0
264117,,2.0,,,2.0
53124,,2.0,,,2.0
400734,,2.0,,,2.0
265693,,1.0,,1.0,2.0
265150,,2.0,,,2.0
262469,,2.0,,,2.0
265354,,2.0,,,2.0
266365,,2.0,,,2.0
266451,,2.0,,,2.0
265652,,1.0,,1.0,2.0
265041,,2.0,,,2.0
52827,,1.0,,,1.0
61905,,4.0,,,4.0
52520,,2.0,,,2.0
271825,,4.0,,,4.0
263617,,4.0,,,4.0
271482,,2.0,,,2.0
206568,,1.0,,,1.0
270836,,2.0,,,2.0
270390,,2.0,,,2.0
393949,,2.0,,2.0,4.0
267322,,2.0,,,2.0
37663,,1.0,,,1.0
54112,,2.0,,,2.0
270684,,2.0,,1.0,3.0
18065,,3.0,,,3.0
33760,,1.0,,,1.0
44406,,2.0,,1.0,3.0
273707,,2.0,,,2.0
149835,,1.0,,,1.0
204406,,1.0,,,1.0
210965,,2.0,,1.0,3.0
207080,,3.0,,1.0,4.0
199266,,1.0,,,1.0
208453,,1.0,,2.0,3.0
7843,,2.0,,,2.0
202468,,1.0,,1.0,2.0
14745,,2.0,,,2.0
40107,,2.0,,,2.0
17918,,2.0,,,2.0
23693,,2.0,,,2.0
19855,,1.0,1.0,,2.0
59191,,2.0,,,2.0
20432,,1.0,,1.0,2.0
263137,,2.0,,,2.0
270997,,1.0,,,1.0
270256,,1.0,1.0,1.0,3.0
264479,,1.0,,,1.0
265207,,1.0,2.0,,3.0
269641,,2.0,,,2.0
38031,,2.0,,2.0,4.0
60771,,1.0,,,1.0
202312,,2.0,,,2.0
150263,,1.0,,1.0,2.0
141626,,1.0,,,1.0
141532,,1.0,,1.0,2.0
54044,,1.0,,,1.0
264285,,1.0,,,1.0
52639,,2.0,,,2.0
57050,,1.0,,,1.0
264911,,2.0,,,2.0
28637,,3.0,,,3.0
271190,,1.0,,,1.0
271521,,1.0,,1.0,2.0
53147,,2.0,,,2.0
53123,,1.0,,1.0,2.0
209823,,1.0,,2.0,3.0
271304,,2.0,2.0,,4.0
51999,,1.0,,,1.0
205532,,2.0,,,2.0
147016,,1.0,,1.0,2.0
60310,,1.0,,2.0,3.0
204857,,1.0,,1.0,2.0
200227,,1.0,,,1.0
203868,,1.0,,,1.0
209208,,1.0,,,1.0
21320,,2.0,,,2.0
197078,,2.0,,,2.0
4922,,1.0,,,1.0
398795,,1.0,,1.0,2.0
212744,,2.0,,1.0,3.0
58482,,1.0,,,1.0
22869,,2.0,,,2.0
266248,,2.0,,,2.0
267579,,1.0,,1.0,2.0
268531,,2.0,,,2.0
268623,,2.0,,,2.0
270358,,2.0,,,2.0
28546,,1.0,,1.0,2.0
265574,,2.0,,2.0,4.0
269195,,1.0,,1.0,2.0
264909,,2.0,,,2.0
269153,,3.0,,,3.0
28634,,2.0,,,2.0
269324,,1.0,,,1.0
28165,,2.0,,,2.0
327901,,1.0,,1.0,2.0
272213,,2.0,,,2.0
268306,,2.0,,,2.0
38136,,3.0,,,3.0
9601,,2.0,,,2.0
24748,,2.0,,,2.0
286,,1.0,,,1.0
7511,,2.0,,,2.0
7505,,2.0,,,2.0
63801,,1.0,,,1.0
264566,,1.0,,,1.0
264164,,3.0,,,3.0
52665,,2.0,,,2.0
52841,,2.0,,,2.0
263061,,1.0,,1.0,2.0
271447,,2.0,,,2.0
270511,,2.0,,,2.0
270387,,2.0,,,2.0
271294,,2.0,,,2.0
207824,,1.0,,,1.0
206290,,1.0,,,1.0
60445,,1.0,,1.0,2.0
203472,,1.0,,2.0,3.0
65072,,1.0,,1.0,2.0
200570,,1.0,,1.0,2.0
398559,,1.0,,,1.0
212049,,1.0,,,1.0
207363,,3.0,,,3.0
210951,,4.0,,1.0,5.0
213249,,1.0,,,1.0
209245,,1.0,,,1.0
26533,,3.0,,1.0,4.0
62214,,1.0,,,1.0
8374,,1.0,,,1.0
208905,,2.0,,,2.0
55805,,1.0,,,1.0
58460,,1.0,1.0,,2.0
23428,,1.0,,,1.0
15967,,2.0,,,2.0
31477,,1.0,,,1.0
272555,,3.0,,,3.0
263891,,4.0,,,4.0
37712,,1.0,,1.0,2.0
984,,1.0,,,1.0
210667,,4.0,,,4.0
137509,,3.0,,,3.0
267313,,2.0,,,2.0
266135,,3.0,,,3.0
61863,,2.0,,,2.0
61967,,1.0,,,1.0
263433,,1.0,,,1.0
268665,,1.0,,,1.0
264531,,2.0,,,2.0
264949,,2.0,,,2.0
268704,,2.0,,,2.0
266304,,2.0,,,2.0
198430,,2.0,,,2.0
42943,,1.0,,1.0,2.0
39479,,1.0,,,1.0
8423,,2.0,,,2.0
201201,,2.0,,,2.0
207186,,2.0,,,2.0
49420,,1.0,,,1.0
131160,,1.0,,,1.0
141467,,2.0,,,2.0
134707,,1.0,,1.0,2.0
139449,,1.0,2.0,,3.0
137530,,1.0,,1.0,2.0
149353,,1.0,,,1.0
17390,,1.0,,,1.0
202888,,1.0,,1.0,2.0
263534,,2.0,,,2.0
39292,,1.0,,,1.0
200931,,3.0,,,3.0
50611,,3.0,,,3.0
263146,,2.0,,,2.0
58012,,1.0,,,1.0
272129,,3.0,,,3.0
151187,,1.0,,1.0,2.0
203899,,1.0,,1.0,2.0
203655,,1.0,,,1.0
212164,,2.0,,2.0,4.0
200625,,1.0,,,1.0
7922,,2.0,,,2.0
13904,,1.0,2.0,1.0,4.0
47548,,2.0,,,2.0
2153,,2.0,,,2.0
42615,,2.0,,,2.0
11114,,1.0,,,1.0
32133,,2.0,1.0,,3.0
208349,,2.0,,,2.0
47702,,1.0,,,1.0
57928,,1.0,,,1.0
212948,,1.0,,,1.0
28145,,1.0,,,1.0
50316,,2.0,,,2.0
47864,,2.0,,,2.0
208920,,2.0,,,2.0
210231,,2.0,,,2.0
202543,,2.0,,,2.0
199765,,1.0,,1.0,2.0
263596,,2.0,,,2.0
268081,,1.0,,,1.0
270441,,1.0,,,1.0
268096,,1.0,,,1.0
271329,,1.0,,,1.0
268870,,2.0,,,2.0
266213,,1.0,,,1.0
269735,,1.0,,1.0,2.0
272561,,2.0,,1.0,3.0
266211,,1.0,,,1.0
267396,,2.0,,,2.0
12618,,2.0,1.0,,3.0
47377,,2.0,,,2.0
200409,,1.0,,,1.0
29588,,2.0,,,2.0
28726,,1.0,,1.0,2.0
47645,,2.0,,,2.0
134012,,1.0,,,1.0
63780,,1.0,,,1.0
150045,,1.0,,1.0,2.0
24725,,2.0,,,2.0
257,,2.0,,,2.0
209045,,1.0,1.0,1.0,3.0
266487,,1.0,,,1.0
26517,,2.0,,2.0,4.0
265100,,1.0,,,1.0
28532,,1.0,2.0,1.0,4.0
61916,,2.0,,3.0,5.0
203448,,1.0,,1.0,2.0
202661,,1.0,,,1.0
270625,,1.0,,,1.0
28150,,1.0,,,1.0
40356,,1.0,,,1.0
212661,,1.0,,,1.0
18639,,1.0,,1.0,2.0
200306,,1.0,,,1.0
209878,,1.0,,,1.0
211194,,1.0,,,1.0
207076,,1.0,,,1.0
212037,,1.0,,,1.0
270046,,3.0,,3.0,6.0
205232,,1.0,,,1.0
203169,,1.0,,,1.0
206569,,1.0,,,1.0
200866,,1.0,,,1.0
213267,,1.0,,,1.0
199488,,1.0,,,1.0
209554,,1.0,,1.0,2.0
212510,,1.0,,,1.0
212121,,1.0,,,1.0
207267,,1.0,,,1.0
211672,,1.0,,,1.0
208029,,1.0,,1.0,2.0
49028,,1.0,,,1.0
16019,,2.0,,,2.0
43451,,2.0,,,2.0
60829,,2.0,,,2.0
31117,,2.0,,,2.0
205076,,1.0,,,1.0
61349,,1.0,,,1.0
2611,,2.0,,,2.0
200590,,2.0,,,2.0
393796,,1.0,,,1.0
27789,,1.0,,1.0,2.0
47989,,1.0,,,1.0
2614,,1.0,,,1.0
197637,,1.0,,,1.0
31195,,1.0,,1.0,2.0
31078,,1.0,,,1.0
13122,,2.0,,,2.0
25467,,1.0,,,1.0
139076,,2.0,,,2.0
32489,,1.0,,,1.0
265622,,2.0,,2.0,4.0
58752,,1.0,,1.0,2.0
7721,,2.0,,2.0,4.0
208907,,1.0,,,1.0
208431,,1.0,,,1.0
206499,,1.0,,,1.0
267590,,1.0,,,1.0
63981,,1.0,,1.0,2.0
208262,,1.0,,,1.0
268083,,2.0,,,2.0
265612,,2.0,,2.0,4.0
399520,,1.0,,,1.0
28788,,2.0,,,2.0
42291,,2.0,,,2.0
53582,,1.0,,1.0,2.0
42632,,1.0,,,1.0
1120,,1.0,,,1.0
28889,,1.0,,,1.0
15436,,1.0,,,1.0
31275,,1.0,,,1.0
12355,,2.0,,,2.0
50226,,1.0,,,1.0
56690,,1.0,,,1.0
60708,,1.0,,1.0,2.0
60823,,1.0,1.0,,2.0
150434,,1.0,,1.0,2.0
137505,,2.0,,,2.0
137707,,1.0,,1.0,2.0
146931,,2.0,,,2.0
141241,,1.0,,1.0,2.0
142450,,2.0,,2.0,4.0
149509,,1.0,,1.0,2.0
133034,,1.0,,1.0,2.0
38272,,1.0,,,1.0
262916,,1.0,,1.0,2.0
28404,,1.0,,1.0,2.0
35889,,2.0,,,2.0
266373,,2.0,,,2.0
52549,,1.0,,1.0,2.0
27672,,1.0,,1.0,2.0
28481,,1.0,1.0,1.0,3.0
60372,,1.0,3.0,1.0,5.0
60804,,1.0,,,1.0
203218,,1.0,,,1.0
206201,,1.0,,,1.0
205728,,1.0,,,1.0
201890,,2.0,,,2.0
270151,,1.0,,1.0,2.0
44819,,2.0,,,2.0
269907,,2.0,2.0,,4.0
272489,,1.0,,,1.0
270805,,1.0,,1.0,2.0
25575,,1.0,,,1.0
199184,,1.0,,1.0,2.0
199586,,2.0,,,2.0
198383,,1.0,,1.0,2.0
205214,,1.0,,1.0,2.0
400522,,1.0,,1.0,2.0
200605,,2.0,,,2.0
205977,,1.0,,,1.0
25019,,2.0,,,2.0
20978,,2.0,,,2.0
202207,,1.0,,,1.0
62336,,1.0,,,1.0
3330,,1.0,,,1.0
39122,,2.0,,,2.0
3737,,1.0,,,1.0
202400,,2.0,,,2.0
52559,,1.0,,,1.0
9416,,2.0,,,2.0
24187,,1.0,,,1.0
21570,,2.0,,2.0,4.0
272156,,1.0,,,1.0
269558,,1.0,,,1.0
37236,,2.0,,,2.0
1280,,1.0,,,1.0
265144,,1.0,,,1.0
266119,,1.0,,1.0,2.0
263124,,1.0,,,1.0
266402,,1.0,,1.0,2.0
267570,,1.0,,,1.0
267658,,1.0,,,1.0
208457,,1.0,,,1.0
16024,,1.0,,,1.0
202945,,1.0,,,1.0
268397,,1.0,,,1.0
268436,,1.0,,,1.0
262743,,1.0,,,1.0
262595,,1.0,,,1.0
262498,,1.0,,,1.0
267345,,1.0,,,1.0
52974,,1.0,,,1.0
263263,,1.0,,,1.0
61750,,1.0,,,1.0
267815,,1.0,,,1.0
263609,,1.0,,,1.0
267881,,2.0,,,2.0
269039,,1.0,,,1.0
264150,,1.0,,,1.0
269862,,2.0,,,2.0
52892,,1.0,,,1.0
197529,,1.0,,,1.0
273612,,1.0,,,1.0
26949,,1.0,,,1.0
6250,,1.0,,1.0,2.0
206815,,1.0,,1.0,2.0
12676,,1.0,,,1.0
39555,,1.0,,,1.0
20705,,2.0,,,2.0
205582,,1.0,,,1.0
141058,,1.0,,,1.0
133802,,1.0,,,1.0
137058,,1.0,,1.0,2.0
137385,,1.0,,,1.0
137945,,1.0,,,1.0
149768,,1.0,1.0,1.0,3.0
139881,,1.0,,1.0,2.0
141592,,1.0,,1.0,2.0
208137,,1.0,,1.0,2.0
199811,,1.0,,,1.0
264533,,1.0,,,1.0
262755,,1.0,,,1.0
12399,,1.0,,,1.0
264006,,1.0,,,1.0
32365,,1.0,,,1.0
36416,,1.0,,,1.0
266552,,2.0,,,2.0
33566,,1.0,,1.0,2.0
265936,,1.0,,,1.0
265243,,2.0,,,2.0
263421,,1.0,,,1.0
262908,,1.0,,,1.0
263020,,1.0,,,1.0
52818,,1.0,,,1.0
52685,,1.0,,,1.0
272252,,2.0,,2.0,4.0
271405,,1.0,,1.0,2.0
270824,,1.0,,1.0,2.0
211227,,1.0,,,1.0
62080,,1.0,,,1.0
211742,,1.0,,1.0,2.0
271022,,1.0,,1.0,2.0
271337,,1.0,,,1.0
271093,,1.0,,1.0,2.0
211843,,1.0,,1.0,2.0
200240,,1.0,,,1.0
142438,,1.0,,1.0,2.0
137256,,2.0,,2.0,4.0
273601,,1.0,,,1.0
41732,,1.0,,1.0,2.0
200912,,1.0,,1.0,2.0
213327,,1.0,,,1.0
208328,,1.0,,1.0,2.0
198734,,1.0,,1.0,2.0
198596,,1.0,,,1.0
199203,,2.0,,2.0,4.0
199693,,2.0,,2.0,4.0
203529,,1.0,,1.0,2.0
60169,,1.0,,,1.0
205103,,1.0,,,1.0
202673,,1.0,,1.0,2.0
42897,,1.0,,,1.0
703,,1.0,,,1.0
23118,,1.0,1.0,1.0,3.0
21804,,1.0,,,1.0
264112,,1.0,,,1.0
14361,,1.0,,1.0,2.0
268532,,1.0,,,1.0
268653,,1.0,,,1.0
267993,,1.0,,1.0,2.0
267916,,1.0,,1.0,2.0
265438,,1.0,,,1.0
6922,,1.0,,,1.0
955,,1.0,,,1.0
142561,,1.0,,1.0,2.0
41307,,1.0,,,1.0
207849,,1.0,,1.0,2.0
47237,,1.0,,,1.0
7668,,1.0,,,1.0
132645,,1.0,,,1.0
202297,,1.0,,,1.0
211392,,1.0,,1.0,2.0
135183,,1.0,,1.0,2.0
149749,,1.0,,,1.0
14333,,1.0,,1.0,2.0
394520,,1.0,,,1.0
264049,,1.0,,,1.0
37520,,1.0,,,1.0
265158,,1.0,,,1.0
272730,,1.0,,,1.0
264999,,1.0,,,1.0
263459,,1.0,,,1.0
263562,,1.0,,,1.0
28133,,1.0,,,1.0
20672,,1.0,,,1.0
60729,,1.0,,,1.0
205236,,1.0,,,1.0
205033,,1.0,,,1.0
265787,,1.0,,1.0,2.0
27500,,1.0,,,1.0
271290,,1.0,,,1.0
263890,,1.0,,,1.0
270444,,1.0,,,1.0
10812,,1.0,,1.0,2.0
210961,,1.0,,,1.0
206271,,1.0,,,1.0
271750,,1.0,,,1.0
272518,,1.0,,,1.0
272522,,1.0,,,1.0
198942,,1.0,,,1.0
203913,,1.0,,,1.0
207705,,1.0,,,1.0
7497,,,3.0,1.0,4.0
38283,,,3.0,,3.0
1237,,,1.0,,1.0
38266,,,4.0,3.0,7.0
4538,,,4.0,,4.0
9808,,,6.0,3.0,9.0
16625,,,8.0,,8.0
15502,,,1.0,,1.0
3280,,,1.0,,1.0
49392,,,5.0,,5.0
834,,,12.0,,12.0
40065,,,10.0,,10.0
131090,,,7.0,,7.0
3507,,,7.0,,7.0
63023,,,2.0,,2.0
210218,,,1.0,,1.0
8376,,,12.0,2.0,14.0
207279,,,5.0,,5.0
17447,,,3.0,,3.0
8402,,,13.0,,13.0
41689,,,7.0,,7.0
48359,,,4.0,,4.0
19437,,,2.0,,2.0
31363,,,2.0,,2.0
42010,,,1.0,,1.0
61424,,,6.0,,6.0
7393,,,13.0,,13.0
35699,,,1.0,,1.0
208862,,,1.0,,1.0
15731,,,11.0,,11.0
60721,,,2.0,,2.0
138687,,,3.0,,3.0
7411,,,4.0,,4.0
208287,,,1.0,,1.0
54600,,,5.0,,5.0
39184,,,1.0,,1.0
213230,,,11.0,,11.0
18978,,,2.0,,2.0
55933,,,10.0,,10.0
268581,,,9.0,,9.0
135752,,,4.0,,4.0
64249,,,2.0,,2.0
49999,,,6.0,,6.0
208485,,,5.0,,5.0
200019,,,12.0,,12.0
206977,,,1.0,,1.0
367,,,11.0,,11.0
396238,,,1.0,,1.0
28469,,,4.0,2.0,6.0
18779,,,7.0,,7.0
22147,,,1.0,,1.0
2386,,,7.0,,7.0
14593,,,4.0,,4.0
55653,,,1.0,,1.0
13979,,,10.0,,10.0
32298,,,1.0,,1.0
135377,,,9.0,,9.0
11492,,,4.0,,4.0
149020,,,2.0,,2.0
54113,,,2.0,5.0,7.0
393737,,,1.0,,1.0
16591,,,1.0,,1.0
11976,,,1.0,,1.0
47524,,,1.0,1.0,2.0
21928,,,3.0,3.0,6.0
24560,,,4.0,,4.0
60819,,,1.0,,1.0
62282,,,6.0,,6.0
43289,,,12.0,,12.0
24634,,,13.0,,13.0
56046,,,2.0,,2.0
12684,,,11.0,,11.0
22612,,,2.0,,2.0
49121,,,1.0,,1.0
41944,,,1.0,,1.0
397232,,,9.0,,9.0
397219,,,1.0,1.0,2.0
397215,,,3.0,,3.0
50710,,,1.0,,1.0
398993,,,2.0,,2.0
55020,,,1.0,,1.0
133652,,,2.0,,2.0
269820,,,1.0,1.0,2.0
63139,,,4.0,,4.0
37705,,,1.0,,1.0
24863,,,9.0,,9.0
42235,,,1.0,,1.0
59895,,,1.0,,1.0
37205,,,1.0,,1.0
37183,,,1.0,,1.0
327700,,,9.0,2.0,11.0
37019,,,1.0,3.0,4.0
37620,,,11.0,,11.0
131429,,,2.0,1.0,3.0
17421,,,1.0,,1.0
140292,,,1.0,,1.0
133847,,,4.0,,4.0
55996,,,3.0,,3.0
131274,,,1.0,,1.0
10204,,,1.0,,1.0
132742,,,9.0,,9.0
9341,,,2.0,,2.0
131178,,,1.0,,1.0
38201,,,1.0,,1.0
209428,,,3.0,,3.0
265534,,,2.0,,2.0
147287,,,1.0,,1.0
210531,,,1.0,,1.0
7011,,,5.0,,5.0
6364,,,1.0,,1.0
14956,,,2.0,,2.0
24164,,,3.0,,3.0
55592,,,1.0,,1.0
264780,,,2.0,,2.0
27855,,,8.0,,8.0
15672,,,1.0,,1.0
209260,,,2.0,,2.0
62833,,,1.0,,1.0
213296,,,1.0,,1.0
64236,,,1.0,,1.0
211826,,,2.0,,2.0
209371,,,2.0,,2.0
64286,,,4.0,,4.0
8895,,,1.0,,1.0
133398,,,1.0,,1.0
208363,,,3.0,,3.0
201746,,,1.0,,1.0
13046,,,9.0,,9.0
202384,,,1.0,,1.0
265348,,,7.0,,7.0
268618,,,1.0,,1.0
268651,,,1.0,,1.0
264927,,,1.0,,1.0
264012,,,2.0,,2.0
262210,,,6.0,,6.0
268936,,,1.0,,1.0
267914,,,1.0,,1.0
269343,,,1.0,,1.0
27751,,,2.0,,2.0
271929,,,1.0,,1.0
262529,,,2.0,,2.0
267181,,,1.0,,1.0
263491,,,2.0,,2.0
268219,,,1.0,,1.0
268342,,,8.0,,8.0
135407,,,3.0,,3.0
135427,,,7.0,,7.0
63760,,,1.0,,1.0
47159,,,1.0,,1.0
44387,,,1.0,,1.0
21183,,,1.0,,1.0
16245,,,1.0,,1.0
146966,,,1.0,10.0,11.0
131269,,,1.0,,1.0
22768,,,2.0,2.0,4.0
348,,,10.0,,10.0
356,,,2.0,,2.0
370,,,4.0,,4.0
18230,,,3.0,,3.0
21416,,,1.0,1.0,2.0
11090,,,2.0,,2.0
142519,,,1.0,,1.0
54607,,,1.0,,1.0
19720,,,1.0,,1.0
25653,,,1.0,,1.0
54538,,,1.0,,1.0
54246,,,1.0,,1.0
54119,,,4.0,,4.0
29974,,,1.0,,1.0
42003,,,3.0,,3.0
202204,,,3.0,3.0,6.0
8311,,,2.0,,2.0
34666,,,1.0,,1.0
